Date,AAPL,AMZN,GOOG,MSFT,TSLA
2021-11-08,147.2112274169922,174.44900512695312,148.1353302001953,324.72918701171875,387.64666748046875
2021-11-09,147.5732879638672,178.81149291992188,148.03314208984375,323.72698974609375,341.1666564941406
2021-11-10,144.7452850341797,174.1024932861328,145.43202209472656,318.7643737792969,355.98333740234375
2021-11-11,144.6963653564453,173.625,145.55300903320312,320.33502197265625,354.5033264160156
2021-11-12,146.77088928222656,176.25750732421875,148.42691040039062,324.468994140625,344.47332763671875
2021-11-15,146.78070068359375,177.28399658203125,148.1715087890625,323.8426208496094,337.7966613769531
2021-11-16,147.75918579101562,177.03500366210938,147.862060546875,327.15740966796875,351.57666015625
2021-11-17,150.19577026367188,177.4499969482422,147.84815979003906,327.3795471191406,363.0033264160156
2021-11-18,154.48178100585938,184.80299377441406,149.4817657470703,329.4550476074219,365.4599914550781
2021-11-19,157.10426330566406,183.82850646972656,148.73141479492188,331.2313232421875,379.0199890136719
2021-11-22,157.56417846679688,178.6284942626953,145.88082885742188,328.0649108886719,385.6233215332031
2021-11-23,157.94581604003906,179.0019989013672,145.56195068359375,325.9893493652344,369.6766662597656
2021-11-24,158.4644317626953,179.02049255371094,145.52276611328125,326.21136474609375,372.0
2021-11-26,153.4445037841797,175.22799682617188,141.6431121826172,318.2663269042969,360.6400146484375
2021-11-29,156.80091857910156,178.07850646972656,144.92416381835938,324.9757080078125,378.9966735839844
2021-11-30,161.75228881835938,175.35350036621094,141.2919921875,319.1448059082031,381.586669921875
2021-12-01,161.23367309570312,172.18600463867188,140.46481323242188,318.65240478515625,365.0
2021-12-02,160.24534606933594,171.8679962158203,142.60574340820312,318.0828857421875,361.5333251953125
2021-12-03,158.36656188964844,169.489501953125,141.3599395751953,311.8271484375,338.3233337402344
2021-12-06,161.77188110351562,171.36849975585938,142.62554931640625,314.8971862792969,336.336669921875
2021-12-07,167.50607299804688,176.1645050048828,146.83103942871094,323.32489013671875,350.5833435058594
2021-12-08,171.3223876953125,176.1580047607422,147.50949096679688,323.3731994628906,356.32000732421875
2021-12-09,170.81353759765625,174.17100524902344,146.8999786376953,321.5679016113281,334.6000061035156
2021-12-10,175.59860229492188,172.21200561523438,147.46432495117188,330.68109130859375,339.010009765625
2021-12-13,171.9682159423828,169.5675048828125,145.50985717773438,327.64984130859375,322.13665771484375
2021-12-14,170.58848571777344,169.0915069580078,143.7899932861328,316.9726867675781,319.5033264160156
2021-12-15,175.45181274414062,173.31500244140625,146.16845703125,323.064208984375,325.3299865722656
2021-12-16,168.5629119873047,168.87100219726562,143.65907287597656,313.65179443359375,308.97332763671875
2021-12-17,167.4669647216797,170.0175018310547,141.64015197753906,312.5898742675781,310.8566589355469
2021-12-20,166.10679626464844,167.07899475097656,141.24191284179688,308.8345031738281,299.9800109863281
2021-12-21,169.2772674560547,170.41700744628906,143.04611206054688,315.95904541015625,312.84332275390625
2021-12-22,171.87039184570312,171.03700256347656,145.7523651123047,321.66448974609375,336.2900085449219
2021-12-23,172.4966583251953,171.06849670410156,145.94430541992188,323.10284423828125,355.6666564941406
2021-12-27,176.45970153808594,169.66949462890625,146.85829162597656,330.5942687988281,364.64666748046875
2021-12-28,175.4420166015625,170.66099548339844,145.25547790527344,329.4356994628906,362.8233337402344
2021-12-29,175.53013610839844,169.2010040283203,145.31149291992188,330.1115417480469,362.0633239746094
2021-12-30,174.3754425048828,168.64450073242188,144.81358337402344,327.5725402832031,356.7799987792969
2021-12-31,173.75897216796875,166.7169952392578,143.50135803222656,324.6764221191406,352.260009765625
2022-01-03,178.1036834716797,170.4044952392578,143.89315795898438,323.1607971191406,399.9266662597656
2022-01-04,175.84324645996094,167.52200317382812,143.2405242919922,317.6194763183594,383.1966552734375
2022-01-05,171.16583251953125,164.35699462890625,136.53257751464844,305.42669677734375,362.7066650390625
2022-01-06,168.30848693847656,163.25399780273438,136.430908203125,303.0133056640625,354.8999938964844
2022-01-07,168.474853515625,162.5540008544922,135.88888549804688,303.16778564453125,342.32000732421875
2022-01-10,168.4944610595703,161.48599243164062,137.44558715820312,303.3898010253906,352.7066650390625
2022-01-11,171.3223876953125,165.36199951171875,138.87733459472656,304.0752868652344,354.79998779296875
2022-01-12,171.76272583007812,165.20700073242188,140.49452209472656,307.2513122558594,368.739990234375
2022-01-13,168.4944610595703,161.21400451660156,137.99801635742188,294.24774169921875,343.85333251953125
2022-01-14,169.3555450439453,162.13800048828125,138.64822387695312,299.4607849121094,349.8699951171875
2022-01-18,166.15574645996094,158.91749572753906,135.18069458007812,292.172119140625,343.5033264160156
2022-01-19,162.66233825683594,156.2989959716797,134.54737854003906,292.82855224609375,331.8833312988281
2022-01-20,160.979248046875,151.66749572753906,132.41937255859375,291.1584777832031,332.0899963378906
