Returns,Volatility,Sharpe
0.2211319820399654,0.3056421991379473,0.6907815171970868
0.31717143833589134,0.37602838388967386,0.8168836489375625
0.2987726653509199,0.3719738716550505,0.7763251329080254
0.23874325768496818,0.3303059708562443,0.6925192938293016
0.3977719300334488,0.4729587046090121,0.8198853858795432
0.2686143902702143,0.33889718670378643,0.7631057453901396
0.19567726765731544,0.31129703870489583,0.5964633278549567
0.27006760518014206,0.35067824874390835,0.7416131628114265
0.30188256596613816,0.36460315897611595,0.8005486479760822
0.3396754475220976,0.39776617447542745,0.8288172013542185
0.30314708537799484,0.35507330353393146,0.8255959613420533
0.26948944406624664,0.34739567057691656,0.74695647080263
0.17982171622901144,0.312234626465219,0.5438913619272413
0.20686717438934335,0.31222919986157033,0.6305213429001074
0.24459812852420912,0.32477489804195714,0.7223407040956157
0.24614811575682177,0.3279397678057655,0.7200960021923576
0.2560638079085642,0.3209135119097983,0.7667605095348161
0.24242636719358096,0.3323281279552929,0.6993881878841401
0.3211853475743649,0.3805758889369106,0.8176696333643753
0.27620736815562935,0.34961749747431475,0.7614246142677304
0.266517877502613,0.3328428736015186,0.7706876062178146
0.26453831505538233,0.3364954793945576,0.7564390330395006
0.23423472949790672,0.3165840120108725,0.7082945473892276
0.263680544952898,0.34012893346001816,0.7458364167149512
0.2848366197994184,0.3470232643215635,0.7919832704493998
0.3446482152848713,0.4183213356272813,0.7999788363246152
0.228995423927595,0.3360138811299912,0.651745169548141
0.21966258941559794,0.31766612727585847,0.6600092720415507
0.2815230251437191,0.3553824672071408,0.7640304466271185
0.20977274848346028,0.31585544351818046,0.6324815753000042
0.23618025858253788,0.31825098396951396,0.7106977510687107
0.3041759509052274,0.37970510227655974,0.774748480179661
0.2656885414134721,0.33461672475124,0.7641236151706269
0.22150335272591215,0.3248825712032858,0.6510147710988475
0.17890735409243308,0.31093054781461027,0.5432317772557448
0.20705614930105104,0.3086240507785274,0.638499004870042
0.2896925067556145,0.34554167807025626,0.809432043965321
0.19958718761547764,0.30974108275563417,0.612082794858213
0.2562711546649038,0.31896414205461243,0.7720966785750409
0.22341971659666182,0.313664048232021,0.6804086021321536
0.21427043222345377,0.3078303773227041,0.6635811384180367
0.22922315883539346,0.3119355568380346,0.7027834885435009
0.17788736992050877,0.3331574855608324,0.5039279535859434
0.2971849765304011,0.3578999184385908,0.8024169935084153
0.22117868192687715,0.31180130746523294,0.6772860692716126
0.204831175425283,0.30296461195971075,0.6430822866242619
0.2386621502635921,0.3275257531531903,0.6981501395300731
0.2529769909649678,0.34398728167748976,0.7063545773554918
0.2988232346951672,0.37280185163713864,0.7747365884230886
0.30181279185566284,0.36320522728458604,0.8034377534633214
0.19786126295649295,0.3128321812029567,0.6005177032429853
0.27992985796149433,0.362640677286514,0.7443452289502234
0.1796945160313937,0.3182377740653325,0.5332318469414518
0.2369488270037971,0.32884672090404754,0.6901355938106414
0.2768929827187562,0.37049047208611446,0.7203774532067352
0.2821867063467137,0.36397587743472604,0.7478152350783922
0.19064633875206713,0.33063902710816134,0.5463551605871759
0.21873994152821463,0.32297530460079615,0.6463031029143894
0.2485980917959258,0.33540209286227884,0.7113792575346206
0.2677659101912079,0.35801403626532613,0.7199882800130668
0.20952201722715028,0.3218193442793346,0.6199814298731775
0.27048037133083636,0.3672652626351,0.709243148839914
0.20565175563171348,0.3040448886390367,0.6434962827610367
0.23193422114514037,0.32838038015294446,0.6758449485982494
0.2906021086583861,0.35113732110107176,0.7991235673225896
0.3089390283329784,0.4001016578058647,0.7471576848052655
0.24457869897613152,0.3472706011054018,0.675492535876751
0.28477197938098936,0.3381565869954577,0.8125584121319519
0.3039827064401756,0.3680595006765175,0.798736905037952
0.30727441538607453,0.36319238955816224,0.8185039773210019
0.2788167241793623,0.33970537676142365,0.7913231363663499
0.20036956506125905,0.3129104157709765,0.6083835994791339
0.1903181279866755,0.30717127931717775,0.587027955177031
0.23425179035728752,0.31282991322913334,0.7168489357123388
0.15921640468257964,0.32242810329083704,0.46278969841528744
0.2809047983072158,0.35055859193889943,0.7727803697774811
0.23974882984585838,0.31684612701915943,0.725111687516274
0.2993736866623662,0.37297721999404937,0.7758481514420182
0.23092158815146252,0.32426830746923224,0.6812925687238934
0.24146798307713707,0.3178773381085655,0.7281676147611479
0.2325119833434379,0.309182660663293,0.719678079184908
0.174180484563028,0.33263903045978344,0.4935695138844438
0.3020888466087459,0.36374340968049007,0.8030079414093437
0.273379473763735,0.35002874372923387,0.7524509871894213
0.22528955170663229,0.31128983032947916,0.6916048348857491
0.2934527775355199,0.3646630791652696,0.7773004554899176
0.28593040886807214,0.3423606353047889,0.80596418049763
0.23746427265753717,0.3158062450394411,0.7202652773035856
0.28892865033801857,0.3447153755346165,0.8091563943309178
0.298134803451479,0.3554227513186709,0.8106819340699388
0.27657909615055737,0.36989394413161064,0.7206906205950395
0.22035453046011444,0.3040220269056591,0.691905558952771
0.2475978994138117,0.32969843664177617,0.7206521869922194
0.2861827220176091,0.3494672994220384,0.7902963237887207
0.2134262763938998,0.3085838137080063,0.6592253623075299
0.22373559299225526,0.3129327379797255,0.6830080942381391
0.2980723926775584,0.3664106016846138,0.7862010306282441
0.21665082971317487,0.3128866551543536,0.6604654634798331
0.2255193797275826,0.30617948818521884,0.7038988176673915
0.2811973518421964,0.34565238880123844,0.7845956244733024
0.22992871252816138,0.33825095605253347,0.6501939125162574
0.19847068258306796,0.3041350163155105,0.619694124229181
0.19312717964066833,0.3190451634205438,0.5739851301217892
0.28575821448740896,0.3546026942025026,0.7776540308233867
0.3472277116486357,0.43639552920680513,0.7727570267770217
0.3267067805753527,0.38418452946924647,0.8243610980715055
0.28202658413614956,0.38839418829539823,0.7003878851278181
0.292721877625111,0.36377794518434553,0.7771825680136843
0.24486003943824,0.3167397435783308,0.7414921688858358
0.2969457396763062,0.36231996784909426,0.7919677774861658
0.275573910875453,0.33558685333598537,0.7913716173188815
0.29573856389272596,0.36119406873174636,0.7910942859500273
0.19153650357364477,0.3072111436060539,0.5909177038396579
0.3039061983661596,0.3776414316387212,0.7782678852020963
0.26302947660724557,0.3522546928031224,0.7183139977319352
0.22354983687651556,0.30962676946282636,0.6897008202714664
0.2784402847719856,0.3315841788758051,0.8095690381914451
0.23247051815212258,0.31244883340512625,0.7120222396979273
